"Un avion part de l'aéroport de cognac vers Avord à hm({A}) avec un vent de face de {B} km/h et vole à une vitesse de {C} km/h. hm({D}) plus tard un avion décolle de Avord vers Cognac, il vole à {E} km/h et à un vent de dos de {F} km/h. À quelle heure se rencontront ils sachant que la distance entre Cognac et avord est de {G} km?",3:({A}+{D});{D}/3600;{D}/3600;({G}-({C}-{B})*({J}))/({C}-{B}+{E}+{F});{H}+{K}*3600,"{A}:(3600,43200,60);{B}:(5,60,5);{C}:(200,500,10);{D}:(300,3600,300);{E}:(200,500,5);{F}:(5,60,5);{G}:(1000,3000,100)","Étape 1 : Calcul des vitesses effectives
Premier avion (Cognac vers Avord) :
Vitesse propre = {C} km/h
Vent de face = {B} km/h
Vitesse effective = {C} km/h - {B} km/h = [{C}-{B}] km/h

Second avion (Avord vers Cognac) :
Vitesse propre = {E} km/h
Vent de dos = {F} km/h
Vitesse effective = {E} km/h + {F} km/h = [{E}+{F}] km/h

Étape 2 : Calcul du délai avant le départ du second avion
Départ du premier avion à hm({A})
Départ du second avion à hm({H}) ( hm({D}) plus tard)

Étape 3 : Détermination de la distance parcourue par chaque avion avant qu'ils ne se rencontrent:
Nous devons trouver le temps t après hm({H}) auquel les deux avions se rencontrent. À ce moment, la somme des distances parcourues par les deux avions doit être égale à {G} km.

La distance parcourue par chaque avion peut être exprimée comme suit :

Premier avion parcourt [{C}-{B}] km/h × (t + {J}) heures (car il a commencé hm({D}) heure plus tôt).
Second avion parcourt [{E}+{F}] km/h × t heures.
La somme de ces distances doit être {G} km, donc :
[{C}-{B}] x (t + {J}) + [{E}+{F}] t = {G}

Étape 4 : Résolution de l'équation
[{C}-{B}]t + [({C}-{B})*{J}] + [{E}+{F}]t = {G}
[{C}-{B}+{E}+{F}]t = [{G}-({C}-{B})*({J})]
t = [{G}-({C}-{B})*({J})] / [{C}-{B}+{E}+{F}] ≈ [({G}-({C}-{B})*({J}))/({C}-{B}+{E}+{F})] heures

Étape 5 : Calcul de l'heure de la rencontre
Le temps total depuis hm({H}) est environ {K}. Donc, l'heure de la rencontre est approximativement à hm({L}) .",0;Round:hms([{L}]); hms([{L}+-1]);hms([{L}+-2]);hms([{L}+-4]);hms([{L}+-7]),
"Un drone décolle de la base aérienne à hm({A}) et vole à la vitesse de {B} km/h. hm({C}) après, le pilatus immatriculé F-GMVS décolle pour le rattraper et il vole à {D} km/h. A quelle heure le pilatus va t’il rattraper le drone ?",3:{A}+{C};{B}*{C}/3600;{D}-{B};{E}/{G};{H}*3600;{A}+{I},"{A}:(3600,43200,60);{B}:(200,300,10);{C}:(300,7200,300);{D}:(300,500,10)","Étape 1 : Détermination de l'avance du drone
Le drone décolle à hm({A}) et vole à une vitesse de {B} km/h. Lorsque le Pilatus décolle hm({C}) plus tard soit à hm({E}), le drone aura parcouru :
Distance = Vitesse du drone × Temps = {B} km/h × [{C}/3600] ( hm({C}) ) = {F} km

Étape 2 : Calcul de la vitesse relative
La vitesse relative du Pilatus par rapport au drone est la différence entre leur vitesse, car ils se dirigent dans la même direction :
Vitesse relative = Vitesse du Pilatus - Vitesse du drone = {D} km/h - {B} km/h = {G} km/h

Étape 3 : Calcul du temps nécessaire pour rattraper le drone
Le temps nécessaire pour que le Pilatus rattrape le drone peut être calculé en divisant la distance initiale par la vitesse relative :
Temps de rattrapage = Distance initiale / Vitesse relative = {E} km / {G} km/h = {H} heures soit hm([{I}])

Étape 4 : Détermination de l'heure de la rencontre
Le Pilatus rattrape le drone hm({I}) après son départ à hm({A}), donc à hm({J}).",0;Round:hm([{J}]); hm([{J}+-120]);hm([{J}+-300]);hm([{J}+-360]);hm([{J}+-420]),
"2 Rafales volent en formation. Le premier rafale consomme {A} kg/mn et doit se faire ravitailler par la perche du A330MRTT qui verse {B} kg/mn. Sachant que le Rafale a reçu {C} L et que le carburant à une densité de {D} kg/l, combien de kg de carburant a consommé l'autre rafale s’il a la même consommation ?",2:(({C}*{D})/{B})*{A},"{A}:(10,720,10);{B}:(50,300,10);{C}:(1000,10000,100);{D}:(0.10,0.99,0.01)","Étape 1 : Calcul de la masse de carburant reçue par le premier Rafale
Masse de carburant reçue = Capacité du réservoir × Densité = {C} L × {D} kg/L = [{C}*{D}] kg

Étape 2 : Détermination du temps nécessaire pour transférer cette quantité de carburant
Temps de transfert = Masse de carburant reçue / Taux de transfert = [{C}*{D}] kg / {B} kg/min = [({C}*{D})/{B}] min

Étape 3 : Calcul de la consommation de carburant du second Rafale pendant ce temps
Consommation du second Rafale = Taux de consommation × Temps de transfert = {A} kg/min × [({C}*{D})/{B}] min = [(({C}*{D})/{B})*{A}] kg
Ainsi, le second Rafale a consommé [(({C}*{D})/{B})*{A}] kg de carburant pendant le temps que le premier Rafale se faisait ravitailler.",0;None:[{E}] Kg; [{E}+-3] Kg;[{E}+-7] Kg;[{E}+-10] Kg;[{E}+-14] Kg,
"2 Mirage volent en formation. Le premier mirage consomme {A} kg/mn et doit se faire ravitailler par la perche du A330MRTT qui verse {B} kg/mn. Sachant que le Mirage a reçu {C} L et que le carburant à une densité de {D} kg/l, combien de kg de carburant a consommé l'autre Mirage s’il consomme {E} L/min en plus ?",2:(({E}*{D})*(({C}*{D})/{B}))+((({C}*{D})/{B})*{A}),"{A}:(10,720,10);{B}:(50,300,10);{C}:(1000,10000,100);{D}:(0.10,0.99,0.01);{E}:(2,15,0.1)","Étape 1 : Calcul de la masse de carburant reçue par le premier Mirage
Masse de carburant reçue = Capacité du réservoir × Densité = {C} L × {D} kg/L = [{C}*{D}] kg

Étape 2 : Détermination du temps nécessaire pour transférer cette quantité de carburant
Temps de transfert = Masse de carburant reçue / Taux de transfert = [{C}*{D}] kg / {B} kg/min = [({C}*{D})/{B}] min

Étape 3 : Calcul de la consommation de carburant du second Mirage pendant ce temps
Consommation du second Mirage sans surconsommation = Taux de consommation × Temps de transfert = {A} kg/min × [({C}*{D})/{B}] min = [(({C}*{D})/{B})*{A}] kg

Étape 4 : Calcul de la sur-consommation du Mirage avec {E} L/min soit [{E}*{D}] kg/min ( {E} x {D} )
Sur-consommation = Taux de sur-consommation × Temps de transfert = [{E}*{D}] x [({C}*{D})/{B}] = [({E}*{D})*(({C}*{D})/{B})] kg

Consommation totale = sur-consommation + consommation standard = [({E}*{D})*(({C}*{D})/{B})] + [(({C}*{D})/{B})*{A}] = [(({E}*{D})*(({C}*{D})/{B}))+((({C}*{D})/{B})*{A})]",2;None:[{F}]; [{F}+-1];[{F}+-2];[{F}+-4],
"Un avion réalise un trajet entre 4 points, il réalise le trajet de A à B qui fait {A} km à {B} km/h, il se rend ensuite au point C situé à {C} km du point B. Une panne moteur l'oblige ensuite à diminuer sa vitesse de {D}%, pour finir jusqu'au point D à {E} km. Quelle est sa vitesse moyenne ?",0:({A}+{C}+{E})/(({A}/{B})+({C}/{B})+({E}/({B}*(1-({D}/100))))),"{A}:(100,400,10);{B}:(100,400,5);{C}:(100,500,10);{D}:(10,80,5);{E}:(100,800,5)","Pour calculer la vitesse moyenne de l'avion sur l'ensemble du trajet, nous devons d'abord déterminer le temps total qu'il a mis pour parcourir chaque segment du trajet, puis calculer la distance totale parcourue et diviser par le temps total. Voici comment procéder :

Calcul du temps pour le trajet de A à B :
Temps AB = Distance AB / Vitesse AB = {A} km / {B} km/h = [{A}/{B}] heures

Calcul du temps pour le trajet de B à C :
Temps BC = Distance BC / Vitesse BC = {C} km / {B} km/h = [{C}/{B}] heures

Calcul du temps pour le trajet de C à D :
Pour calculer le temps CD, nous devons tenir compte de la diminution de vitesse due à la panne moteur.
Nouvelle vitesse CD = Vitesse CD * (1 - D/100) = {B} km/h * (1 - {D}/100) = [{B}*(1-({D}/100))] km/h

Temps CD = Distance CD / Nouvelle vitesse CD = {E} km / [{B}*(1-({D}/100))] km/h = [{E}/({B}*(1-({D}/100)))] heures

Maintenant, nous additionnons tous ces temps pour obtenir le temps total de voyage :
Temps total = Temps AB + Temps BC + Temps CD = [{A}/{B}] + [{C}/{B}] + [{E}/({B}*(1-({D}/100)))] = [({A}/{B})+({C}/{B})+({E}/({B}*(1-({D}/100))))]

Ensuite, nous calculons la distance totale parcourue :
Distance totale = Distance AB + Distance BC + Distance CD = {A} + {C} + {E} = [{A}+{C}+{E}]

Enfin, la vitesse moyenne est donnée par :
Vitesse moyenne = Distance totale / Temps total = [{A}+{C}+{E}] / [({A}/{B})+({C}/{B})+({E}/({B}*(1-({D}/100))))] = [({A}+{C}+{E})/(({A}/{B})+({C}/{B})+({E}/({B}*(1-({D}/100)))))]",0;None:[{F}] km; [{F}+-1] km;[{F}+-2] km;[{F}+-5] km;[{F}+-8] km,
"Suite à une dépressurisation, un {[A400M,rafale,A330MRTT]} est contraint de descendre en urgence à la vitesse de {A}m/s. Il était à {B}m et il doit descendre à {C}m. Sachant que le temps de réaction du pilote est de {D}mn et le temps de mettre les procédures d'urgence en place est de {E}mn, combien de temps va t il prendre pour sa chute ?",2:((({B}-{C})/{A})/60)+{D}+{E},"{A}:(5,50,1);{B}:(10000,40000,100);{C}:(1000,9000,100);{D}:(1,5,1);{E}:(1,15,1)","Étape 1: Calculer la hauteur totale de descente
Hauteur de descente = B - C = {B} m - {C} m = [{B}-{C}] m

Étape 2: Calculer le temps de chute
Le temps de chute est le temps nécessaire pour descendre de [{B}-{C}] mètres à la vitesse de {A} m/s :
Temps de chute = Hauteur de descente / Vitesse de descente = [{B}-{C}] m / {A} m/s = [({B}-{C})/{A}] s

Convertir ce temps en minutes :
Temps de chute en minutes = [({B}-{C})/{A}] s / 60 ≈ [(({B}-{C})/{A})/60] mn

Étape 3: Calculer le temps total
Ajouter les temps de réaction du pilote et de mise en place des procédures d'urgence :
Temps total = Temps de chute en minutes + temps de réaction du pilote + mise en place des procédures = [(({B}-{C})/{A})/60] mn + {D} mn + {E} mn = [((({B}-{C})/{A})/60)+{D}+{E}] mn",2;None:[{F}] min; [{F}+-1] min;[{F}+-2] min;[{F}+-4] min,
"Un {[avion,rafale,airbus,hélicoptère]} vole à {A} km/h, et un {[drone, boing, planeur]} à {B} km/h, ils décollent d'un aérodrome distant chacun de {C} km. Ils volent hm({D}) dans un sens opposé puis font demi tour. Combien de temps vont-ils prendre après leurs décollages pour se retrouver ?",0:{D}+{D};({C}/({A}+{B}))*3600;{E}+{F},"{A}:(200,400,10);{B}:(100,300,10);{C}:(100,300,10);{D}:(3600,14400,300)","Les aéronefs volent dans un premier temps dans un sens opposé pendant {D}. Cela veut dire qu'ils repasseront par leur aéroport de départ et mettront le meme temps pour revenir.
On sait donc d’ores et déjà que nous aurons au minimum hm({D}) + hm({D}) = hm({E})

Calculons ensuite le temps de rapprochement entre les avions. 
Temps de rapprochement = distance / vitesse relative = {C} / ({A} + {B}) = [{C}/({A}+{B})] h soit hms({F})

Le temps total pour que les deux aéronefs se rencontrent après leurs décollages est donc hm({E}) + hms({F}) = hms({G})",0;Round:hms([{G}]);hms([{G}+-60]);hms([{G}+-90]);hms([{G}+-180]);hms([{G}+-360]),
"Un A330 MRTT a dans ses ailes {A} t de fuel. Il doit ravitailler un awacs et lui délivrer {B} L ; sachant que {C}/{D} du fuel de l'A330 MRTT sont réservés au ravitaillemnt, le carburant a une densité de {E}kg/1, combien peut il donner a chaque avion sachant qu'il en reste {F} à ravitailler ?",2:((({C}*{A}/{D}*1000)-({B}*{E}))/{F})/{E},"{A}:(100,200,10);{B}:(10000,60000,5000);{C}:(100,30,1);{D}:(100,30,1);{E}:(0.60,0.90,0.01);{F}:(2,10,1)","Étape 1 : Calcul de la quantité de carburant disponible pour le ravitaillement
Quantité de carburant disponible = ({C}/{D}) × {A} tonnes = [{C}*{A}/{D}] t

Étape 2 : Détermination de la quantité de carburant pour chaque avion AWACS
Pour chaque avion AWACS, la quantité nécessaire est de {B} L × {E} kg/L = [{B}*{E}] kg.

Le Carburant restant pour les {F} avions restant est :
[{C}*{A}/{D}*1000] - [{B}*{E}] = [({C}*{A}/{D}*1000)-({B}*{E})] kg

Sachant qu'il y a {F} avions, l'A300 MRTT pourra ravitailler équitablement les avions avec:
[({C}*{A}/{D}*1000)-({B}*{E})] / {F} = [(({C}*{A}/{D}*1000)-({B}*{E}))/{F}] kg soit [((({C}*{A}/{D}*1000)-({B}*{E}))/{F})/{E}] l",2;None:[{G}] L; [{G}+-5] L;[{G}+-7] L;[{G}+-20] L;[{G}+-40] L,
"Pour un défilé officiel, la PAF est en patrouille en circuit d'attente à {C}km de la place d'une ville, l'objectif étant de passer au-dessus de la place exactement en même temps que des militaires à pied pour un défilé officiel. Les militaires marchent à {A} m/s et sont à {B} km la place. Les alphajets volent à {D} m/min, sachant que la PAF doit survoler la place à hm({E}) et ce en meme temps que les fantassins, combien de temps après les fantassins la PAF doit elle partir de son circuit d'attente ?",0:{B}*1000/{A};({C}*1000)/({D}/60);{F}-{G},"{A}:(1,10,1);{B}:(7,20,1);{C}:(10,100,1);{D}:(1000,6000,100);{E}:(50400,57600,600)","Convertir les distances en mètres :

La distance des militaires à la place est obtenue en multipliant {B} par 1000 = [{B}*1000] m
La distance de la PAF à la place est obtenue en multipliant {C} par 1000 = [{C}*1000] m

Convertir la vitesse des alphajets en mètres par seconde :
Diviser la vitesse des alphajets {D} par 60 pour obtenir la vitesse en mètres par seconde: [{D}/60] m/s


Calculer le temps nécessaire aux militaires pour atteindre la place :
Diviser la distance en mètres (obtenue à l'étape 1) par la vitesse des militaires : [{B}*1000] / {A} = [{B}*1000/{A}] s

Calculer le temps nécessaire à la PAF pour atteindre la place :
Diviser la distance en mètres (obtenue à l'étape 1) par la vitesse des alphajets en mètres par seconde : [{C}*1000] / [{D}/60] = [({C}*1000)/({D}/60)] s


Calcul du moment où les avions de la PAF doivent partir de leur zone de stationnement
Le moment où les avions de la PAF doivent partir de leur zone de stationnement est le temps nécessaire aux militaires pour rejoindre la place moins le temps nécessaire pour que les avions parcourent la distance  :
Temps total = Temps des militaires - Temps des avions = {F} s - {G} s soit hms({H})",0;Round:hms([{H}+-60]); hms([{H}+-30]);hms([{H}+-10]);hms([{H}+-80]);hms([{H}+-45]),
"Un avion avec {F} moteur commence un vol avec {A} tonnes de carburant, sachant que la densité du carburant est {B} kg/l. Si la distance totale du vol est de {C} km et que l'avion vole à {D} m/s, combien de kilogrammes de carburant resteront dans les réservoirs à l'atterrissage s'il consomme {E} L/h par moteur ?",2:({A}*1000)-(({E}*{F}*{B})*({C}/({D}*3.6))),"{A}:(70,200,5);{B}:(0.1,0.90,0.01);{C}:(2000,6000,500);{D}:(100,300,10);{E}:(100,500,10);{F}:(1,4,1)","Étape 1: Calculer la consommation totale de carburant par heure pour les 3 moteurs
Pour les {F} moteurs, la consommation totale de carburant par heure est de :
Consommation totale par heure = {E} L/h × {F} = [{E}*{F}] L/h

Étape 2: Convertir la consommation de carburant par heure en kilogrammes
Pour convertir la consommation de carburant en litres en kilogrammes, nous utilisons la densité du carburant, qui est de {B} kg/L :
Consommation totale par heure (en kg/h) = [{E}*{F}] L/h × {B} kg/L = [{E}*{F}*{B}] kg/h

Étape 4: Calculer le temps total de vol
Pour trouver le temps total de vol, nous divisons la distance totale du vol par la vitesse de l'avion :
Temps de vol total = {C} km / [{D}*3.6] hm/h ( {D} m/s) = [{C}/({D}*3.6)] heures

Étape 5: Calculer la quantité totale de carburant consommée pendant le vol
La quantité totale de carburant consommée pendant le vol est égale à la consommation totale par heure multipliée par le temps total de vol :
Quantité totale de carburant consommée = [{E}*{F}*{B}] kg/h × [{C}/({D}*3.6)] h = [({E}*{F}*{B})*({C}/({D}*3.6))] kg

Étape 6: Soustraire la quantité totale de carburant consommée de la quantité initiale de carburant
La quantité de carburant restante est égale à la quantité initiale de carburant moins la quantité totale de carburant consommée :
Quantité de carburant restante = [{A}*1000] kg - [({E}*{F}*{B})*({C}/({D}*3.6))] kg = [({A}*1000)-(({E}*{F}*{B})*({C}/({D}*3.6)))] kg",2;None:[{G}]; [{G}+-1];[{G}+-2];[{G}+-4],
"Un A400M est conçu pour voler à une vitesse de {A} km/h avec une consommation de carburant standard de {B} L/h. Le pilote décide d'augmenter la vitesse de {C}% pour atteindre sa destination plus rapidement, mais cela entraîne une augmentation de {D}% de la consommation de carburant par heure.
Sachant que ca mission est de récupérer des troupes à {E} km de sa base, combien va t'il consommer pour l'aller retour ?",2:{B}*(1+({D}/100));{A}*(1+({C}/100));{E}/{G};{H}*{F};{I}*2,"{A}:(300,700,10);{B}:(3000,5000,100);{C}:(10,80,5);{D}:(10,90,5);{E}:(1500,3000,100)","Étape 1: Calcul de la consommation de carburant par heure à la vitesse augmentée
La consommation de carburant par heure à la vitesse augmentée est de {B} L/h + {D}% de {B} L/h.
Consommation de carburant par heure à la vitesse augmentée = {B} L/h + [{D}/100] × {B} L/h = {F}

Étape 2: Calcul du temps nécessaire pour atteindre la destination à la vitesse augmentée
La vitesse augmentée est de 10% de plus que la vitesse normale, donc :
Vitesse augmentée = {A} km/h + [{C}/100] × {A} km/h = {A} km/h + [{C}/100] × {A} km/h = {G}

Le temps nécessaire pour atteindre la destination à la vitesse augmentée est :
Temps nécessaire à la vitesse augmentée = Distance / Vitesse augmentée = {E} / {G}  = {H}

Étape 3: Calcul de la consommation de carburant pour un aller simple:
Temps nécessaire à la vitesse augmentée x Consommation de carburant par heure à la vitesse augmentée = {H} x {F} = {I}

Étape 4: Calcul de la consommation de carburant pour l'aller-retour:
{I} x 2 = {J}",2;None:[{J}] L; [{J}+-3.52];[{J}+-6.63] L;[{J}+-10.58] L;[{J}+-15.11] L,
"Un avion parcours {A} cm sur une carte ayant pour échelle 1/{B} en hm({C}). S'il consomme {D}L par tranche de {E}km/h, combien a t'il consommé ?",2:((({A}*{B}/100000)/({C}/3600))/{E})*{D},"{A}:(10,40,1);{B}:(100000,2000000,100000);{C}:(6000,24000,300);{D}:(10,90,1);{E}:(50,150,5)","Étape 1: Conversion de la distance parcourue sur la carte en kilomètres
La distance parcourue sur la carte est de {A} cm et l'échelle de la carte est de 1/{B}. Donc, la distance réelle parcourue est :
Distance réelle = {A} cm × {B} cm = [{A}*{B}] cm = [{A}*{B}/100000] km

Étape 2: Calcul de la vitesse de l'avion
La vitesse de l'avion peut être calculée en divisant la distance parcourue par le temps de vol :
Vitesse = Distance parcourue / Temps de vol

Vitesse = [{A}*{B}/100000] km / [{C}/3600] heures

Vitesse ≈ [({A}*{B}/100000)/({C}/3600)] km/h

Étape 3: Calcul de la consommation de carburant
Maintenant que nous avons la vitesse de l'avion, nous pouvons calculer la consommation de carburant. La consommation est de {D} litres par tranche de {E} km/h. Comme la vitesse de l'avion est de [({A}*{B}/100000)/({C}/60)] km/h, nous divisons cette vitesse par {E} pour obtenir le nombre de tranches de {E} km/h parcourues :
Tranches de {E} km/h = [({A}*{B}/100000)/({C}/3600)] km/h / {E} km/h = [(({A}*{B}/100000)/({C}/3600))/{E}]

Ensuite, nous multiplions ce nombre de tranches par la consommation par tranche pour obtenir la consommation totale de carburant :
Consommation de carburant = [(({A}*{B}/100000)/({C}/3600))/{E}] × {D} litres = [((({A}*{B}/100000)/({C}/3600))/{E})*{D}] litres",2;None:[{F}] L; [{F}+-1] L;[{F}+-2] L;[{F}+-4] L,
"Une voiture de course poursuit un objet s'éloignant à une vitesse de {A} m/s, initiallement à {B} km de distance. Sa phase de départ dure {C} minutes à une vitesse moyenne de {D} km/h. Pour le reste du trajet, elle accélère à une vitesse moyenne de {E} km/h. Combien de temps lui faudra-t-il pour atteindre l'objet ?",0:(((({B}*1000)+({A}*{C}*60))-(({C}*60)*({D}/3.6)))/(({E}/3.6)-{A}))+({C}*60),"{A}:(10,50,1);{B}:(100,400,100000);{C}:(5,20,1);{D}:(100,200,1);{E}:(300,500,1)","La distance initiale entre la voiture et l'objet est de {B} km, soit [{B}*1000] mètres. La voiture commence par une phase de départ de {C} minutes ([{C}*60] secondes) à une vitesse de {D} km/h, ce qui équivaut à [{D}/3.6] m/s ({D} x 1000 / 3600). Pendant cette phase, elle parcourt [{D}/3.6] m/s x [{C}*60] s = [({C}*60)*({D}/3.6)] mètres.

Pendant ce temps, l'objet s'éloigne à {A} m/s. Il parcourt donc {A} m/s x [{C}*60] s = [{A}*{C}*60] mètres supplémentaires. La distance totale à rattraper devient [{B}*1000] m + [{A}*{C}*60] m = [({B}*1000)+({A}*{C}*60)] mètres.

Après la phase de départ, la voiture accélère à {E} km/h, soit [{E}/3.6] m/s ({E} x 1000 / 3600). 
La distance restante est de [({B}*1000)+({A}*{C}*60)] m - [({C}*60)*({D}/3.6)] m = [(({B}*1000)+({A}*{C}*60))-(({C}*60)*({D}/3.6))] mètres. 
La vitesse relative pour rattraper l'objet est de [{E}/3.6] m/s - {A} m/s = [({E}/3.6)-{A}] m/s. 
Le temps pour cela est de [(({B}*1000)+({A}*{C}*60))-(({C}*60)*({D}/3.6))] m / [({E}/3.6)-{A}] m/s ≈ [((({B}*1000)+({A}*{C}*60))-(({C}*60)*({D}/3.6)))/(({E}/3.6)-{A})] secondes.

Le temps total, incluant la phase de départ, est de [((({B}*1000)+({A}*{C}*60))-(({C}*60)*({D}/3.6)))/(({E}/3.6)-{A})] s + [{C}*60] s = [(((({B}*1000)+({A}*{C}*60))-(({C}*60)*({D}/3.6)))/(({E}/3.6)-{A}))+({C}*60)] secondes. 
Converti en heures, minutes et secondes, cela donne hms({F})",0;Round:hms([{F}]) ; hms([{F}+-60]) ;hms([{F}+-30]) ;hms([{F}+-100]) ;hms([{F}+-45]),
"Un avion avec {A} moteur(s) consommant chacun {B} litres par heure à une vitesse de croisière de {C} km/h doit effectuer un vol de {D} km. À mi-chemin, l'un des moteurs tombe en panne, ce qui oblige l'avion à augmenter la consommation du moteur restant de {E}% tout en diminuant sa vitesse de {F}%. Quelle quantité de carburant l'avion a-t-il consommée pendant le vol ?",2:({A}*{B}*(({D}/2)/{C}))+(({A}-1)*({B}+({B}*{E}/100))*(({D}/2)/({C}-({C}*{F}/100)))),"{A}:(2,5,1);{B}:(1000,4000,100);{C}:(500,1200,100);{D}:(1000,3000,100);{E}:(10,90,1);{F}:(10,90,1)","La consommation totale de carburant est calculée en deux phases. 
Pour la première moitié du vol ([{D}/2] km), l'avion utilise ses {A} moteur(s) à plein régime, consommant {B} litres par heure chacun. 
Temps de vol pour la première moitier = [{D}/2] / {C} = [({D}/2)/{C}] heure(s)
Consommation de carburant pour les {A} moteurs = {A} x {B} x [({D}/2)/{C}] = [{A}*{B}*(({D}/2)/{C})] L

Après la panne, la consommation du moteur restant augmente de {E}% en raison de l'effort supplémentaire, tandis que la vitesse de l'avion diminue de {F}%.
Nouvelle vitesse = {C} - {F}% x {C} = [{C}-({C}*{F}/100)]
Nouvelle consommation = {B} + {B} x {E}% = [{B}+({B}*{E}/100)]
Temps de vol pour la deuxieme phase = [{D}/2] / [{C}-({C}*{F}/100)] = [({D}/2)/({C}-({C}*{F}/100))]
Consommation de carburant pour les {A} - 1 moteur = ({A} - 1) x [{B}+({B}*{E}/100)] x [({D}/2)/({C}-({C}*{F}/100))] = [({A}-1)*({B}+({B}*{E}/100))*(({D}/2)/({C}-({C}*{F}/100)))]

Consommation totale = [{A}*{B}*(({D}/2)/{C})] + [({A}-1)*({B}+({B}*{E}/100))*(({D}/2)/({C}-({C}*{F}/100)))] = [({A}*{B}*(({D}/2)/{C}))+(({A}-1)*({B}+({B}*{E}/100))*(({D}/2)/({C}-({C}*{F}/100))))]",0;None:[{G}] L; [{G}+-2.5] L;[{G}+-4] L;[{G}+-6] L;[{G}+-7.5] L,
